Input,Coverage,Assembler,Polisher,Id,Isolet,Organism,Genome-type,Gene-number,Pomoxis-version,Mean-accuracy,Median-accuracy,Mean-deletion,Median-deletion,Mean-insertion,Median-insertion,Mean-idenity,Median-idenity,Isolet-coverage
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.02,26.40,18.59,26.40,29.24,inf,31.20,inf,77.897
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,70.144
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,19.91,19.91,22.06,22.06,inf,inf,23.95,23.95,91.346
voltrax--50x-flye-medaka--02-polished.fasta,50,flye,medaka,02,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,all,all,all,all,NA,18.39,36.75,19.00,inf,29.52,inf,30.95,inf,NA
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.03,36.75,18.62,36.75,29.14,inf,31.01,inf,74.578
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,71.848
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,26.32,26.32,inf,inf,inf,inf,26.31,26.31,100.000
voltrax--50x-flye-medaka--03-polished.fasta,50,flye,medaka,03,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,all,all,all,all,NA,18.68,27.69,19.23,27.69,29.97,inf,31.93,inf,NA
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.16,15.19,18.72,20.41,29.46,inf,31.41,inf,81.828
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,87.635
voltrax--50x-flye-medaka--04-polished.fasta,50,flye,medaka,04,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,all,all,all,all,NA,18.22,inf,18.78,inf,29.52,inf,31.39,inf,NA
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.89,26.01,18.45,26.04,29.19,inf,31.05,inf,79.949
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,51.223
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,96.300
voltrax--50x-flye-medaka--05-polished.fasta,50,flye,medaka,05,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,54.093
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,all,all,all,all,NA,18.60,inf,19.20,inf,29.63,inf,31.50,inf,NA
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.16,inf,18.76,inf,29.19,inf,31.06,inf,75.499
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,56.651
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--06-polished.fasta,50,flye,medaka,06,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,all,all,all,all,NA,19.32,36.66,19.90,39.71,30.60,inf,32.09,inf,NA
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.95,23.39,19.53,23.39,30.27,inf,31.72,inf,98.578
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,36.61,36.61,inf,inf,36.61,36.61,inf,inf,72.321
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--07-polished.fasta,50,flye,medaka,07,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--08-polished.fasta,50,flye,medaka,08,all,all,all,all,NA,17.19,26.31,18.27,26.40,24.90,inf,29.93,inf,NA
voltrax--50x-flye-medaka--08-polished.fasta,50,flye,medaka,08,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.62,26.31,18.18,26.40,28.85,inf,30.77,inf,73.889
voltrax--50x-flye-medaka--08-polished.fasta,50,flye,medaka,08,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,54.237
voltrax--50x-flye-medaka--08-polished.fasta,50,flye,medaka,08,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,8.76,8.76,15.03,15.03,10.22,10.22,19.62,19.62,61.176
voltrax--50x-flye-medaka--08-polished.fasta,50,flye,medaka,08,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye-medaka--09-polished.fasta,50,flye,medaka,09,all,all,all,all,NA,19.67,inf,20.27,inf,30.70,inf,32.66,inf,NA
voltrax--50x-flye-medaka--09-polished.fasta,50,flye,medaka,09,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.37,35.23,19.96,35.60,30.40,inf,32.36,inf,101.659
voltrax--50x-flye-medaka--09-polished.fasta,50,flye,medaka,09,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,57.661
voltrax--50x-flye-medaka--09-polished.fasta,50,flye,medaka,09,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,97.879
voltrax--50x-flye-medaka--09-polished.fasta,50,flye,medaka,09,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,76.779
voltrax--50x-flye-medaka--10-polished.fasta,50,flye,medaka,10,all,all,all,all,NA,17.59,33.13,18.32,33.49,29.13,inf,28.23,inf,NA
voltrax--50x-flye-medaka--10-polished.fasta,50,flye,medaka,10,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.66,33.13,18.22,33.49,28.88,inf,30.92,inf,73.043
voltrax--50x-flye-medaka--10-polished.fasta,50,flye,medaka,10,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,51.996
voltrax--50x-flye-medaka--10-polished.fasta,50,flye,medaka,10,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,11.63,11.63,15.31,15.31,inf,inf,13.75,13.75,67.374
voltrax--50x-flye-medaka--10-polished.fasta,50,flye,medaka,10,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye-medaka--11-polished.fasta,50,flye,medaka,11,all,all,all,all,NA,20.19,36.38,20.78,inf,31.23,inf,33.18,inf,NA
voltrax--50x-flye-medaka--11-polished.fasta,50,flye,medaka,11,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.93,24.37,20.52,26.94,30.97,inf,32.92,inf,115.837
voltrax--50x-flye-medaka--11-polished.fasta,50,flye,medaka,11,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,52.375
voltrax--50x-flye-medaka--11-polished.fasta,50,flye,medaka,11,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye-medaka--11-polished.fasta,50,flye,medaka,11,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,78.984
voltrax--50x-flye-medaka--12-polished.fasta,50,flye,medaka,12,all,all,all,all,NA,20.02,36.02,20.64,36.38,31.11,inf,32.50,inf,NA
voltrax--50x-flye-medaka--12-polished.fasta,50,flye,medaka,12,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.83,36.02,20.42,36.38,30.86,inf,32.82,inf,113.010
voltrax--50x-flye-medaka--12-polished.fasta,50,flye,medaka,12,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,81.537
voltrax--50x-flye-medaka--12-polished.fasta,50,flye,medaka,12,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,21.22,21.22,24.48,24.48,inf,inf,23.97,23.97,74.975
voltrax--50x-flye-medaka--12-polished.fasta,50,flye,medaka,12,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--01.fasta,50,flye,NA,01,all,all,all,all,NA,19.08,inf,19.64,inf,30.40,inf,32.29,inf,NA
voltrax--50x-flye--01.fasta,50,flye,NA,01,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.63,26.19,19.18,26.19,29.94,inf,31.83,inf,94.203
voltrax--50x-flye--01.fasta,50,flye,NA,01,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--01.fasta,50,flye,NA,01,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--01.fasta,50,flye,NA,01,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--02.fasta,50,flye,NA,02,all,all,all,all,NA,18.26,26.40,18.89,26.40,29.59,inf,30.28,inf,NA
voltrax--50x-flye--02.fasta,50,flye,NA,02,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.02,26.40,18.59,26.40,29.24,inf,31.20,inf,77.902
voltrax--50x-flye--02.fasta,50,flye,NA,02,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,70.191
voltrax--50x-flye--02.fasta,50,flye,NA,02,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,18.84,18.84,22.91,22.91,inf,inf,20.94,20.94,91.346
voltrax--50x-flye--02.fasta,50,flye,NA,02,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--03.fasta,50,flye,NA,03,all,all,all,all,NA,18.21,36.56,18.92,36.75,29.52,inf,29.23,inf,NA
voltrax--50x-flye--03.fasta,50,flye,NA,03,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.03,36.56,18.62,36.75,29.14,inf,30.95,inf,74.586
voltrax--50x-flye--03.fasta,50,flye,NA,03,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,71.864
voltrax--50x-flye--03.fasta,50,flye,NA,03,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,16.90,16.90,21.54,21.54,inf,inf,18.63,18.63,100.000
voltrax--50x-flye--03.fasta,50,flye,NA,03,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--04.fasta,50,flye,NA,04,all,all,all,all,NA,18.68,27.70,19.24,27.70,29.97,inf,31.93,inf,NA
voltrax--50x-flye--04.fasta,50,flye,NA,04,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.17,15.90,18.73,20.41,29.46,inf,31.41,inf,81.810
voltrax--50x-flye--04.fasta,50,flye,NA,04,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--04.fasta,50,flye,NA,04,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,87.681
voltrax--50x-flye--04.fasta,50,flye,NA,04,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--05.fasta,50,flye,NA,05,all,all,all,all,NA,18.22,38.13,18.78,38.13,29.53,inf,31.39,inf,NA
voltrax--50x-flye--05.fasta,50,flye,NA,05,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.89,26.01,18.45,26.04,29.19,inf,31.05,inf,79.964
voltrax--50x-flye--05.fasta,50,flye,NA,05,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,35.12,35.12,35.12,35.12,inf,inf,inf,inf,51.286
voltrax--50x-flye--05.fasta,50,flye,NA,05,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,98.466
voltrax--50x-flye--05.fasta,50,flye,NA,05,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,54.227
voltrax--50x-flye--06.fasta,50,flye,NA,06,all,all,all,all,NA,18.60,inf,19.20,inf,29.63,inf,31.44,inf,NA
voltrax--50x-flye--06.fasta,50,flye,NA,06,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.16,inf,18.76,inf,29.19,inf,31.06,inf,75.503
voltrax--50x-flye--06.fasta,50,flye,NA,06,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,35.55,35.55,inf,inf,inf,inf,35.55,35.55,56.667
voltrax--50x-flye--06.fasta,50,flye,NA,06,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--06.fasta,50,flye,NA,06,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--07.fasta,50,flye,NA,07,all,all,all,all,NA,19.36,inf,19.93,inf,30.64,inf,32.47,inf,NA
voltrax--50x-flye--07.fasta,50,flye,NA,07,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,18.98,36.45,19.55,36.70,30.27,inf,32.09,inf,98.585
voltrax--50x-flye--07.fasta,50,flye,NA,07,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,72.463
voltrax--50x-flye--07.fasta,50,flye,NA,07,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--07.fasta,50,flye,NA,07,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--08.fasta,50,flye,NA,08,all,all,all,all,NA,17.87,30.07,18.43,30.07,29.15,inf,31.03,inf,NA
voltrax--50x-flye--08.fasta,50,flye,NA,08,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.62,26.40,18.18,26.40,28.89,inf,30.78,inf,73.893
voltrax--50x-flye--08.fasta,50,flye,NA,08,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,54.347
voltrax--50x-flye--08.fasta,50,flye,NA,08,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,27.06,27.06,27.06,27.06,inf,inf,inf,inf,68.773
voltrax--50x-flye--08.fasta,50,flye,NA,08,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--09.fasta,50,flye,NA,09,all,all,all,all,NA,19.68,inf,20.27,inf,30.75,inf,32.66,inf,NA
voltrax--50x-flye--09.fasta,50,flye,NA,09,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.37,35.41,19.96,35.60,30.44,inf,32.36,inf,101.664
voltrax--50x-flye--09.fasta,50,flye,NA,09,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,57.661
voltrax--50x-flye--09.fasta,50,flye,NA,09,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,98.060
voltrax--50x-flye--09.fasta,50,flye,NA,09,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,76.913
voltrax--50x-flye--10.fasta,50,flye,NA,10,all,all,all,all,NA,17.85,36.51,18.40,36.51,29.14,inf,31.10,inf,NA
voltrax--50x-flye--10.fasta,50,flye,NA,10,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,17.67,33.49,18.23,33.49,28.97,inf,30.92,inf,73.064
voltrax--50x-flye--10.fasta,50,flye,NA,10,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,51.996
voltrax--50x-flye--10.fasta,50,flye,NA,10,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--10.fasta,50,flye,NA,10,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-flye--11.fasta,50,flye,NA,11,all,all,all,all,NA,20.20,36.38,20.79,inf,31.28,inf,33.19,inf,NA
voltrax--50x-flye--11.fasta,50,flye,NA,11,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.94,26.94,20.53,26.94,31.06,inf,32.93,inf,116.014
voltrax--50x-flye--11.fasta,50,flye,NA,11,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,35.22,35.22,inf,inf,35.22,35.22,inf,inf,52.517
voltrax--50x-flye--11.fasta,50,flye,NA,11,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,inf,inf,inf,inf,inf,inf,inf,inf,100.000
voltrax--50x-flye--11.fasta,50,flye,NA,11,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,79.151
voltrax--50x-flye--12.fasta,50,flye,NA,12,all,all,all,all,NA,19.89,36.20,20.60,36.38,31.15,inf,31.03,inf,NA
voltrax--50x-flye--12.fasta,50,flye,NA,12,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.83,36.20,20.42,36.38,30.90,inf,32.82,inf,113.016
voltrax--50x-flye--12.fasta,50,flye,NA,12,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,inf,inf,inf,inf,inf,inf,inf,inf,81.537
voltrax--50x-flye--12.fasta,50,flye,NA,12,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,15.89,15.89,20.52,20.52,inf,inf,17.62,17.62,75.242
voltrax--50x-flye--12.fasta,50,flye,NA,12,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--01-polished.fasta,50,raven,medaka,01,all,all,all,all,NA,22.02,35.50,22.98,inf,30.87,inf,33.69,inf,NA
voltrax--50x-raven-medaka--01-polished.fasta,50,raven,medaka,01,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,21.99,38.51,22.87,38.69,30.76,inf,34.86,inf,97.392
voltrax--50x-raven-medaka--01-polished.fasta,50,raven,medaka,01,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,23.58,23.58,inf,inf,inf,inf,23.56,23.56,91.012
voltrax--50x-raven-medaka--01-polished.fasta,50,raven,medaka,01,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--01-polished.fasta,50,raven,medaka,01,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--02-polished.fasta,50,raven,medaka,02,all,all,all,all,NA,19.93,40.00,20.77,inf,30.11,inf,30.85,inf,NA
voltrax--50x-raven-medaka--02-polished.fasta,50,raven,medaka,02,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.87,43.01,20.64,inf,29.98,inf,31.71,inf,68.756
voltrax--50x-raven-medaka--02-polished.fasta,50,raven,medaka,02,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,22.39,22.39,inf,inf,inf,inf,22.36,22.36,74.875
voltrax--50x-raven-medaka--02-polished.fasta,50,raven,medaka,02,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--02-polished.fasta,50,raven,medaka,02,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--03-polished.fasta,50,raven,medaka,03,all,all,all,all,NA,14.22,inf,14.84,inf,26.70,inf,25.17,inf,NA
voltrax--50x-raven-medaka--03-polished.fasta,50,raven,medaka,03,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,13.67,31.89,14.28,31.89,26.14,inf,24.61,inf,12.346
voltrax--50x-raven-medaka--03-polished.fasta,50,raven,medaka,03,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,inf,inf,inf,inf,inf,inf,inf,inf,62.245
voltrax--50x-raven-medaka--03-polished.fasta,50,raven,medaka,03,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--03-polished.fasta,50,raven,medaka,03,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--04-polished.fasta,50,raven,medaka,04,all,all,all,all,NA,20.01,33.87,20.71,35.09,31.80,inf,30.72,inf,NA
voltrax--50x-raven-medaka--04-polished.fasta,50,raven,medaka,04,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,19.98,36.88,20.68,38.10,31.71,inf,30.84,inf,109.079
voltrax--50x-raven-medaka--04-polished.fasta,50,raven,medaka,04,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,21.36,21.36,22.60,22.60,inf,inf,27.38,27.38,91.280
voltrax--50x-raven-medaka--04-polished.fasta,50,raven,medaka,04,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--04-polished.fasta,50,raven,medaka,04,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--05-polished.fasta,50,raven,medaka,05,all,all,all,all,NA,20.42,26.11,21.06,26.16,31.82,inf,32.19,inf,NA
voltrax--50x-raven-medaka--05-polished.fasta,50,raven,medaka,05,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,20.46,34.97,21.06,35.83,31.86,inf,32.86,inf,101.804
voltrax--50x-raven-medaka--05-polished.fasta,50,raven,medaka,05,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,18.71,18.71,21.26,21.26,30.30,30.30,22.89,22.89,71.567
voltrax--50x-raven-medaka--05-polished.fasta,50,raven,medaka,05,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--05-polished.fasta,50,raven,medaka,05,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--06-polished.fasta,50,raven,medaka,06,all,all,all,all,NA,21.05,23.77,21.70,23.77,32.34,inf,32.80,inf,NA
voltrax--50x-raven-medaka--06-polished.fasta,50,raven,medaka,06,Escherichia-coli-plasmid-1,Escherichia coli,plasmid,1,NA,21.13,24.18,21.80,24.18,32.30,inf,32.91,inf,106.490
voltrax--50x-raven-medaka--06-polished.fasta,50,raven,medaka,06,Staphylococcus-aureus-plasmid-3,Staphylococcus aureus,plasmid,3,NA,18.53,18.53,18.98,18.98,34.55,34.55,29.77,29.77,95.155
voltrax--50x-raven-medaka--06-polished.fasta,50,raven,medaka,06,Staphylococcus-aureus-plasmid-1,Staphylococcus aureus,plasmid,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--06-polished.fasta,50,raven,medaka,06,Staphylococcus-aureus-plasmid-2,Staphylococcus aureus,plasmid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
voltrax--50x-raven-medaka--07-polished.fasta,50,raven,medaka,07,all,all,all,all,NA,20.14,35.05,20.81,36.18,31.75,inf,31.45,inf,NA
